ticketNo,lotNo,validity,validTill,details,ticketFor,cost
891546C1FA1F43AEBE71D554A9372C30,ski02,n,,,Adult,160
0328855520094B9CBCBC5AEAE841F6F8,ski02,n,,,Adult,160
751939A3383B41B59BF9C2D47B330359,ski02,n,,,Adult,160
4069BAFA3F5145E5951A6B0647751D48,ski02,n,,,Adult,160
913A33414734475289645AA34B8AF151,ski02,n,,,Adult,160
C4478E1115DA428AB2597F2D82F05673,ski02,n,,,Adult,160
43DD6B611D034B53BC2289B7659EA3F0,ski02,n,,,Adult,160
0E12B8B31C704E0A956C5188DE0D60B4,ski02,n,,,Adult,160
4247AB54E45A492BBB71BA7EEA4675F6,ski02,n,,,Adult,160
701D4196EC4A4728970983A8432F3FBD,ski02,n,,,Adult,160
D706C8D63EFB42C583882E4BDEBB13A1,ski02,n,,,Adult,160
5DCB0653B3BB4428BA9F48D277EF5770,ski02,n,,,Adult,160
53700B20E1AB42B6B89B9A079D7C7435,ski02,n,,,Adult,160
94B4E88F3B4649A3BFB2982604A221B8,ski02,n,,,Adult,160
776A78389A634C64B33C946288C69B2F,ski02,n,,,Adult,160
E343483C63F545CD9997673DDEFD183E,ski02,n,,,Adult,160
18FE5E0F6998420D9C838377F1FD1AF8,ski02,n,,,Adult,160
B762CABC1FBF4DA787792B35DC479AF7,ski02,n,,,Adult,160
44F791EAFC58472692385CE460CF379C,ski02,n,,,Adult,160
6FA00096BFBA4A54B776EFC0599C8B84,ski02,n,,,Adult,160
6366ADA0D9B54FC984CC99BEF3072933,ski02,n,,,Adult,160
58254547BF124CF3ABE6E3D4B931712E,ski02,n,,,Adult,160
7807E3DC7A224C089A8FC675B8C5778F,ski02,n,,,Adult,160
98D64894574943EB8AA63C795A8A87D9,ski02,n,,,Adult,160
BC24C71B7EAE4C9DA6A3688BDBAD58DC,ski02,n,,,Adult,160
43C4A489CFF74DA9BC5848C9AAB759C2,ski02,n,,,Adult,160
B00BA8D121EF4DBA8C0F535D16D9F670,ski02,n,,,Adult,160
07FCC67C716B4AE4AF2E8C7AE66FA942,ski02,n,,,Adult,160
0A0A6AC4C6B84DA28000B4D4A8FE8166,ski02,n,,,Adult,160
A176CF3250CD4BA89E29C668F7470E30,ski02,n,,,Adult,160
2F96E1C33AEF46349CB8546E7966B3A7,ski02,n,,,Adult,160
85ADE610B9B4408C9F809035B892EC73,ski02,n,,,Adult,160
58CAFC1DF54E411FBAA2D8D1833A15A1,ski02,n,,,Adult,160
DF1F7A113DDC4182B7389ADF382B865C,ski02,n,,,Adult,160
724D764FCEF347E3AB487CDCC21D7893,ski02,n,,,Adult,160
AA82103C74D84A59A42142D72059F364,ski02,n,,,Adult,160
77459C825ED843EEB930BB7025D291C0,ski02,n,,,Adult,160
D42ADDD7C9284DE89814B74FC4D5CD97,ski02,n,,,Adult,160
6AABCA55167D4FF9B4533F5B15774858,ski02,n,,,Adult,160
203C4B5B0AD34DF48A1B63D4BD9612C7,ski02,n,,,Adult,160
C36CDEF0B8054A28AA63741B4A03841C,ski02,n,,,Adult,160
D80A0514C80240B990D4A92D758D2EAD,ski02,n,,,Adult,160
EDEADEC937EC4259A06242EAB475AC88,ski02,n,,,Adult,160
582E5480539648EC94CFB5304D58FF50,ski02,n,,,Adult,160
215494DC67A44ADEBD662C956875C1B1,ski02,n,,,Adult,160
F82A679E12C14A76917DF64803AF5154,ski02,n,,,Adult,160
FF1D61C18A2348EA84B5EDD39EABB0A4,ski02,n,,,Adult,160
95EAC6675A1E4D3880C4196BEE17CA1D,ski02,n,,,Adult,160
7974DF8530DF44289E28E6D879C68745,ski02,n,,,Adult,160
D410C7956516433CA9E1BA2EED4A3E5D,ski02,n,,,Adult,160
EFE37A203F3B475F963BD9D9D4EEE19A,ski02,n,,,Adult,160
03AB2C2EF1F74BC9B09608F88A308C0F,ski02,n,,,Adult,160
5B09179CDF50441BB3E0276D2AB33B95,ski02,n,,,Adult,160
416B754C47E745E695AC23CE9E014F4A,ski02,n,,,Adult,160
942B63367BBB4C4F96C27FDA58287425,ski02,n,,,Adult,160
8B9E36BD98884A289B68929E377A91A0,ski02,n,,,Adult,160
DE85604BC9404A7691DDB3796FC51180,ski02,n,,,Adult,160
778B4C174C5D4103AE85ADFE106BF411,ski02,n,,,Adult,160
8D1E61A6300E4807A9439F0EB6BB4607,ski02,n,,,Adult,160
6160819A0C3344F1AF7205063596D4C5,ski02,n,,,Adult,160
D9FB045D3E284AF782A365B7D2D74D0A,ski02,n,,,Adult,160
C4F4B7E407C14DE7BAE7B7D6A2536D46,ski02,n,,,Adult,160
