ticketNo,lotNo,validity,validTill,details,ticketFor,cost
BA468165AAB34D72AB64E38441DB0758,ski01,n,,,Adult,160
EF7F39030AA94257B5B063CD7EEC9410,ski01,n,,,Adult,160
FEACE3701919410AA97F4D7633A76601,ski01,n,,,Adult,160
30E9B64DACA74EF2BF9F7504D2115C9B,ski01,n,,,Adult,160
189D3C3740EE49489CA6BC6F9AF2301E,ski01,n,,,Adult,160
BB1121177419494AADAAB35EDCE058C0,ski01,n,,,Adult,160
3CE6842DC413484A845AA4DB9D311729,ski01,n,,,Adult,160
C6FF2479CDF0444587012F359F6EFA19,ski01,n,,,Adult,160
0E3C0A09A3654339B4F954B60D3A057E,ski01,n,,,Adult,160
19C5A311E5184ACBB66B56F067236A46,ski01,n,,,Adult,160
99F844272C8045E8BDF0751C6ACF982F,ski01,n,,,Adult,160
61C46D709A7842FD9D67E9812E93E48D,ski01,n,,,Adult,160
15546BFFED1745469618C5F24F0ADCC8,ski01,n,,,Adult,160
C3EF2746A5F8473290471FAA262AEE77,ski01,n,,,Adult,160
D6021994432A4B5F963230350123B83F,ski01,n,,,Adult,160
06FD7D6F5DAF4ECD8FB237645F19EC1F,ski01,n,,,Adult,160
FBABEC6A401343BDA13C22247EA841D6,ski01,n,,,Adult,160
4D7C11136024425ABC9FA5A585DA4D37,ski01,n,,,Adult,160
81BF8DD9CF9443D8903D973DF14174AE,ski01,n,,,Adult,160
FB549600F0634B15AEF5B8B56DBC786D,ski01,n,,,Adult,160
1EC2F94D1F9546CABB15EAA05E511E1A,ski01,n,,,Adult,160
84E036F6D5BF4F35BEC6360AE54F3E46,ski01,n,,,Adult,160
CDCF68E124624961AE517C9FCDC5C1C7,ski01,n,,,Adult,160
3E399C9685014CBAB16C120BBC1C5755,ski01,n,,,Adult,160
12E7D9B4E25341C89FD0B32F859B5ADD,ski01,n,,,Adult,160
292F26B671D74F038024AE5B1B541D93,ski01,n,,,Adult,160
B7A11FB58B1B46EEAB9469132CFBB4CD,ski01,n,,,Adult,160
F0ADF7146F2A49B6B734B6F7954F8C2D,ski01,n,,,Adult,160
AD88A28D39714805AA2BC58E6CA24287,ski01,n,,,Adult,160
46D07075E7574536B3E045FF85B7C57F,ski01,n,,,Adult,160
BC3BFE06F3D64509AE18DDE04D360220,ski01,n,,,Adult,160
1A0898100E6648648B8FD015C2EA4C6B,ski01,n,,,Adult,160
1A6C652BA0ED4F7187F9EE93C96E1A1C,ski01,n,,,Adult,160
CAF6AE34764B4DBBBDE26B45EFE69BAA,ski01,n,,,Adult,160
A27C72579F954A2680F704C61656695B,ski01,n,,,Adult,160
E361F2E6061A4422B260118CE1249615,ski01,n,,,Adult,160
A9E3D85858E14DF488FB44956CF8214C,ski01,n,,,Adult,160
EF35E32A6E084B8BBEE67EDDEF511329,ski01,n,,,Adult,160
244291AE7D7D42A39BA8D3F3131A37D8,ski01,n,,,Adult,160
D0F3B9BA95A84E68A1F7E569BE652CED,ski01,n,,,Adult,160
B9B98BD4397E448892B95A805E09A0E5,ski01,n,,,Adult,160
EC8E97A3498A404FAB0A4083A0320D63,ski01,n,,,Adult,160
0BDDF715F7B342CF88852C7DBE21C51E,ski01,n,,,Adult,160
A4249E0376A845189E2751C6521F9A5E,ski01,n,,,Adult,160
768C4E42242248FCAA970D502B628BDD,ski01,n,,,Adult,160
519EA4BF035E4F1386BE9FB8C3590371,ski01,n,,,Adult,160
